"","yr_db","Week-1","Week-2","Week-3","Week-4","Week-5","Week-6","Week-7","Week-8","Week-9","Week-10","Week-11","Week-12","Week-13","Week-14","Week-15","Week-16","Week-17","Week-18","Week-19","Week-20","Week-21","Week-22","Week-23","Week-24","Week-25","Week-26","Week-27","Week-28","Week-29","Week-30","Week-31","Week-32","Week-33","Week-34","Week-35","Week-36","Week-37","Week-38","Week-39","Week-40","Week-41","Week-42","Week-43","Week-44","Week-45","Week-46","Week-47","Week-48","Week-49","Week-50","Week-51","Week-52","AVIBASEID"
"11","ebird22",0.00610628231928705,0.0106722411706458,0.00852679062603147,0.00880184838816151,0.00902189459786555,0.0131477610298163,0.0146880844977445,0.0123225877434261,0.00924194080756959,0.0108922873803499,0.00984706788425569,0.0139729343162064,0.0165584772802288,0.0168885465947849,0.0113323797997579,0.0138629112113544,0.0212344592364397,0.0165584772802288,0.0247551985917043,0.0249202332489823,0.0293761689954891,0.0273957531081527,0.0370227747827044,0.0306414347012873,0.0369677632302784,0.0327868852459016,0.0324018043789196,0.0300363076246012,0.0278908570799868,0.0259104411926505,0.0238200022004621,0.0317966773022335,0.0264055451644845,0.0240950599625921,0.0274507646605787,0.028936076576081,0.0250302563538343,0.0247551985917043,0.0239850368577401,0.0242600946198702,0.0235999559907581,0.0170535812520629,0.0151831884695786,0.00962702167455166,0.00676642094839916,0.00995709098910771,0.00951699856969964,0.00517108592804489,0.00429090108922874,0.028826053471229,0.00902189459786555,0.0166685003850809,"0716A71C"
"12","ebird22",0.0477870901338039,0.0405822673136303,0.0355830024996324,0.0447728275253639,0.0366122629025143,0.0383031907072489,0.0378620791060138,0.0333774444934568,0.0360241141008675,0.0304367004852228,0.0341126304955154,0.0316129980885164,0.0308778120864579,0.0329363328922217,0.0214674312601088,0.0159535362446699,0.0103661226290251,0.00514630201440965,0.00419056021173357,0.00235259520658727,0.00161740920452875,0.00102926040288193,0.00117629760329363,0.00242611380679312,0.00132333480370534,0.000955741802676077,0.000808704602264373,0.000808704602264373,0.000661667401852669,0.000808704602264373,0.00102926040288193,0.000588148801646817,0.000220555800617556,0.00139685340391119,0.000661667401852669,0.00323481840905749,0.0016909278047346,0.00147037200411704,0.00360241141008675,0.0116159388325246,0.0154389060432289,0.016394647845905,0.0244081752683429,0.0238200264666961,0.0307307748860462,0.0428613439200118,0.040729304514042,0.0251433612704014,0.0274959564769887,0.051683575944714,0.035288928098809,0.0585208057638583,"0783A7EA"
"13","ebird22",0.000451966052327625,0.000652839853362125,0.00050218450258625,0.000401747602069,0.0006026214031035,0.000351529151810375,0.000451966052327625,0.00050218450258625,0.000451966052327625,0.000652839853362125,0.000401747602069,0.000351529151810375,0.00105458745543113,0.00256114096318988,0.00446944207301763,0.0135589815698288,0.0432883041229348,0.0652839853362125,0.0785918746547482,0.0551398583839703,0.0439913624265555,0.0394214834530206,0.0414804399136243,0.0383668959975895,0.0420830613167278,0.037764274594486,0.0296791041028474,0.0236026716215538,0.0181288605433636,0.0159192487319841,0.0202380354542259,0.0210917491086225,0.0232009240194848,0.0246572590769849,0.0392206096519861,0.0446944207301763,0.0547883292321599,0.077135539597248,0.04820971224828,0.0228493948676744,0.00833626274293175,0.00326419926681063,0.00150655350775875,0.00135589815698288,0.000552402952844875,0.00215939336112088,0.00135589815698288,0.00070305830362075,0.000652839853362125,0.00205895646060363,0.001205242806207,0.0006026214031035,"0ADA5F17"
"14","ebird22",0.0769230769230769,0,0,0.0384615384615385,0.0384615384615385,0,0.0384615384615385,0,0.0192307692307692,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,0,0,0.0192307692307692,0.0576923076923077,0.115384615384615,0.0384615384615385,0.192307692307692,0.0769230769230769,0.173076923076923,0.0192307692307692,0.0192307692307692,"0B1B2EB6"
"15","ebird22",0.100397918579737,0.0817263544536272,0.0780532598714417,0.0927456382001837,0.0624426078971533,0.0554025099479645,0.0367309458218549,0.0202020202020202,0.0137741046831956,0.00734618916437098,0.0134680134680135,0.00826446280991736,0.00306091215182124,0.00397918579736762,0.000306091215182124,0.000306091215182124,0,0.000612182430364249,0.000306091215182124,0.000612182430364249,0.000612182430364249,0,0.000612182430364249,0.000306091215182124,0.000306091215182124,0,0,0.000306091215182124,0,0,0,0,0,0,0.000306091215182124,0,0,0.000306091215182124,0,0,0,0.000612182430364249,0.00306091215182124,0.00734618916437098,0.0385674931129477,0.0661157024793388,0.0391796755433119,0.0284664830119376,0.0290786654423018,0.0471380471380471,0.0477502295684114,0.110192837465565,"0BCBA6B9"
"16","ebird22",0.0259433962264151,0.0207408435072142,0.0240011098779134,0.0211570477247503,0.0186598224195339,0.0203246392896781,0.0185904550499445,0.0169950055493896,0.0135960044395117,0.0138041065482797,0.0144284128745838,0.007838512763596,0.00971143174250832,0.0123473917869034,0.0107519422863485,0.013457269700333,0.0215732519422863,0.0249028856825749,0.0244866814650388,0.021295782463929,0.0151914539400666,0.0111681465038846,0.0105438401775805,0.0115149833518313,0.0126942286348502,0.0119311875693674,0.0108906770255272,0.011861820199778,0.0135960044395117,0.0155382907880133,0.02330743618202,0.0220588235294118,0.0199778024417314,0.0244173140954495,0.0263596004439512,0.0230299667036626,0.0211570477247503,0.029134295227525,0.0232380688124306,0.0178967813540511,0.0183129855715871,0.0219200887902331,0.0198390677025527,0.0229605993340733,0.027330743618202,0.0267064372918979,0.0262208657047725,0.0204633740288568,0.0144284128745838,0.031562153163152,0.0206714761376249,0.0394700332963374,"0D88C072"
"17","ebird22",0.0331134927177796,0.0253503709810387,0.0242511679032701,0.0283044792525419,0.028441879637263,0.0345561967573509,0.0367546029128882,0.0343500961802693,0.0264495740588074,0.0378538059906568,0.0329760923330585,0.037372904644133,0.0327699917559769,0.0309150865622424,0.0294723825226711,0.0288540807914262,0.019648255015114,0.0158010442429239,0.0165567463588898,0.010717230008244,0.0124347348172575,0.00893102500687002,0.013259137125584,0.0109920307776862,0.00810662269854356,0.0102363286617203,0.00831272327562517,0.00680131904369332,0.00398461115691124,0.00680131904369332,0.0113355317394889,0.00920582577631217,0.00810662269854356,0.0105111294311624,0.0105111294311624,0.0157323440505633,0.0109920307776862,0.0118164330860126,0.0109233305853256,0.0146331409727947,0.0172437482824952,0.0154575432811212,0.017724649629019,0.0199230557845562,0.0188238527067876,0.0241824677109096,0.0200604561692773,0.016075845012366,0.0164193459741687,0.018617752129706,0.0157323440505633,0.0316020884858478,"0E599E6C"
"18","ebird22",0.000804020100502513,0.000402010050251256,0.000201005025125628,0.000402010050251256,0,0.000603015075376884,0.000603015075376884,0.000201005025125628,0.000402010050251256,0.000603015075376884,0.000603015075376884,0.000603015075376884,0.00321608040201005,0.00683417085427136,0.0132663316582915,0.03678391959799,0.078391959798995,0.0741708542713568,0.0711557788944724,0.0492462311557789,0.0562814070351759,0.0542713567839196,0.0755778894472362,0.0701507537688442,0.0444221105527638,0.0375879396984925,0.0170854271356784,0.0132663316582915,0.0154773869346734,0.0134673366834171,0.0158793969849246,0.0207035175879397,0.0166834170854271,0.0182914572864322,0.0281407035175879,0.0134673366834171,0.0124623115577889,0.0178894472361809,0.0357788944723618,0.0225125628140704,0.0120603015075377,0.00723618090452261,0.00402010050251256,0.00743718592964824,0.00542713567839196,0.00422110552763819,0.00422110552763819,0.00442211055276382,0.00281407035175879,0.00402010050251256,0.00261306532663317,0.00361809045226131,"0EB07C12"
"19","ebird22",0.0860655737704918,0.0286885245901639,0.0532786885245902,0.10655737704918,0.0368852459016393,0.102459016393443,0.0983606557377049,0.10655737704918,0.040983606557377,0.0450819672131148,0.040983606557377,0.0450819672131148,0.040983606557377,0.0204918032786885,0.0163934426229508,0,0.0122950819672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040983606557377,0,0,0.0040983606557377,0.0040983606557377,0,0,0.0163934426229508,0.0901639344262295,"115F04DD"
"20","ebird22",0.0390588235294118,0.0352941176470588,0.0315294117647059,0.032,0.032,0.0357647058823529,0.0338823529411765,0.0258823529411765,0.0277647058823529,0.0183529411764706,0.0244705882352941,0.0150588235294118,0.0211764705882353,0.0235294117647059,0.0235294117647059,0.016,0.00941176470588235,0.00611764705882353,0.000941176470588235,0.00188235294117647,0,0,0,0,0,0,0,0.000470588235294118,0.008,0.0145882352941176,0.0207058823529412,0.0178823529411765,0.0258823529411765,0.0211764705882353,0.024,0.0272941176470588,0.016,0.0188235294117647,0.0164705882352941,0.0122352941176471,0.0287058823529412,0.0225882352941176,0.0178823529411765,0.0145882352941176,0.0272941176470588,0.0291764705882353,0.0376470588235294,0.032,0.0249411764705882,0.0329411764705882,0.0174117647058824,0.0376470588235294,"11CF8C9A"
"21","ebird22",0.0223880597014925,0.0199004975124378,0.0219734660033168,0.0140961857379768,0.0132669983416252,0.0149253731343284,0.0132669983416252,0.0124378109452736,0.0099502487562189,0.0107794361525705,0.0223880597014925,0.0203150912106136,0.027363184079602,0.0509950248756219,0.0128524046434494,0.0335820895522388,0.0232172470978441,0.0219734660033168,0.0128524046434494,0.0145107794361526,0.0169983416252073,0.0120232172470978,0.0132669983416252,0.0120232172470978,0.0153399668325041,0.00787728026533997,0.0157545605306799,0.0211442786069652,0.0111940298507463,0.0157545605306799,0.0240464344941957,0.0257048092868988,0.0348258706467662,0.025290215588723,0.0373134328358209,0.0294361525704809,0.0165837479270315,0.0360696517412935,0.0269485903814262,0.038971807628524,0.0207296849087894,0.013681592039801,0.0111940298507463,0.0145107794361526,0.00912106135986733,0.0182421227197347,0.0124378109452736,0.0107794361525705,0.00704809286898839,0.0107794361525705,0.0145107794361526,0.027363184079602,"12E354E2"
"22","ebird22",0.0109409190371991,0.0109409190371991,0.0153172866520788,0.012253829321663,0.0100656455142232,0.0135667396061269,0.00612691466083151,0.0087527352297593,0.00525164113785558,0.0087527352297593,0.00306345733041575,0.00919037199124726,0.0196936542669584,0.0105032822757112,0.0074398249452954,0.0074398249452954,0.0144420131291028,0.0148796498905908,0.0131291028446389,0.0223194748358862,0.0188183807439825,0.012253829321663,0.0319474835886214,0.0455142231947484,0.0656455142231947,0.0529540481400438,0.0678336980306346,0.0533916849015317,0.0485776805251641,0.0323851203501094,0.025382932166302,0.038074398249453,0.0240700218818381,0.0231947483588621,0.0231947483588621,0.038074398249453,0.0161925601750547,0.0087527352297593,0.0113785557986871,0.012691466083151,0.0087527352297593,0.0188183807439825,0.012691466083151,0.0135667396061269,0.0074398249452954,0.00656455142231947,0.0148796498905908,0.00393873085339169,0.00306345733041575,0.0140043763676149,0.00831509846827133,0.0135667396061269,"135564AA"
"23","ebird22",0.00645161290322581,0.0103225806451613,0.00774193548387097,0.00774193548387097,0.00451612903225806,0.00387096774193548,0.00258064516129032,0.00516129032258065,0.000645161290322581,0.000645161290322581,0.00193548387096774,0.000645161290322581,0.00193548387096774,0.00258064516129032,0.00129032258064516,0.00193548387096774,0.02,0.0580645161290323,0.0367741935483871,0.0283870967741936,0.00193548387096774,0,0,0,0,0,0.000645161290322581,0.000645161290322581,0.0232258064516129,0.0303225806451613,0.0509677419354839,0.047741935483871,0.0361290322580645,0.0567741935483871,0.0625806451612903,0.0658064516129032,0.0632258064516129,0.0709677419354839,0.0812903225806452,0.0516129032258065,0.0438709677419355,0.0393548387096774,0.0129032258064516,0.0219354838709677,0.00580645161290323,0.00193548387096774,0.0103225806451613,0.00516129032258065,0.00258064516129032,0.00258064516129032,0.00129032258064516,0.00516129032258065,"13854B6E"
"24","ebird22",0.0129954515919428,0.0103963612735543,0.0110461338531514,0.0292397660818713,0.0149447693307342,0.00909681611435997,0.0116959064327485,0.00779727095516569,0.0110461338531514,0.0194931773879142,0.0129954515919428,0.0266406757634828,0.0279402209226771,0.0305393112410656,0.0305393112410656,0.0272904483430799,0.0168940870695257,0.0194931773879142,0.0363872644574399,0.0227420402858999,0.0266406757634828,0.0285899935022742,0.0305393112410656,0.0194931773879142,0.0162443144899285,0.0103963612735543,0.00909681611435997,0.0142949967511371,0.0155945419103314,0.00844704353476283,0.00714749837556855,0.00909681611435997,0.00779727095516569,0.00584795321637427,0.0188434048083171,0.0032488628979857,0.00649772579597141,0.00844704353476283,0.01364522417154,0.0266406757634828,0.0175438596491228,0.0233918128654971,0.0376868096166342,0.0227420402858999,0.0214424951267057,0.0311890838206628,0.0526315789473684,0.0259909031838856,0.0162443144899285,0.037037037037037,0.0162443144899285,0.0220922677063028,"13E9F9B4"
"25","ebird22",0.0124113475177305,0.0195035460992908,0.0390070921985816,0.0390070921985816,0.024822695035461,0.0283687943262411,0.00354609929078014,0.00709219858156028,0.0124113475177305,0.0195035460992908,0.00354609929078014,0.0549645390070922,0.024822695035461,0.0265957446808511,0.0425531914893617,0.0106382978723404,0.0265957446808511,0.0177304964539007,0.0460992907801418,0.0195035460992908,0.0283687943262411,0.024822695035461,0.00709219858156028,0.0177304964539007,0.0939716312056738,0.0514184397163121,0.0141843971631206,0.0195035460992908,0.0319148936170213,0.00886524822695036,0.0159574468085106,0.00531914893617021,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00177304964539007,0.00709219858156028,0.00177304964539007,0.00354609929078014,0.00354609929078014,0.0443262411347518,0.00709219858156028,0.0124113475177305,0.0177304964539007,0.0124113475177305,0.0177304964539007,0.0124113475177305,0.0141843971631206,0.00709219858156028,0.00886524822695036,0.00709219858156028,0.0177304964539007,"1456993D"
"26","ebird22",0.0223754634505244,0.0213367572168444,0.0188481901986526,0.020903962952811,0.0202908377454304,0.0219210294732894,0.0286437670412741,0.0221951325071772,0.0187832710590476,0.0189924549533304,0.018949175526927,0.0202187053680915,0.0203485436473015,0.0211131468470938,0.0195767272097754,0.0233997432087367,0.0235512212011483,0.0207669114358671,0.0242509052613356,0.0196127933984448,0.0171314396179869,0.0172829176103986,0.0140153209169468,0.0152920639958452,0.0130198941096701,0.0138926958754707,0.0137844973094623,0.0125221807060317,0.0125582468947012,0.0123779159513539,0.0141451591961568,0.0134671148491712,0.0139576150150757,0.0168717630595669,0.0185813004024987,0.0203052642208982,0.0202980509831643,0.025462729200629,0.0256719130949118,0.024813537804579,0.0212646248395055,0.0200528009002121,0.0188121240099831,0.0167707777312925,0.0165038879351386,0.0184081826968853,0.0187183519194426,0.0125798866079028,0.011526753898755,0.0316805401272415,0.0180980134743281,0.0340536953416911,"151C2B3F"
"27","ebird22",0.0515164104694641,0.0369754881595347,0.0458039052762775,0.0383257166597424,0.0340673036975488,0.0421686746987952,0.0326132114665559,0.0282509347735771,0.0224345658496053,0.0205650186954715,0.0175529705027005,0.0159950145409223,0.0199418363107603,0.0198379725799751,0.030224345658496,0.0373909430826755,0.0337557125051932,0.0267968425425841,0.00747818861653511,0.00238886580805983,0.000415454923140839,0.000830909846281678,0,0.00010386373078521,0.00020772746157042,0.000934773577066888,0,0.000311591192355629,0.00020772746157042,0,0.00020772746157042,0.000519318653926049,0.000415454923140839,0.00010386373078521,0.00020772746157042,0.00114250103863731,0.00155795596177815,0.00508932280847528,0.00602409638554217,0.0172413793103448,0.0294972995429996,0.0278354798504362,0.0315745741587038,0.0335479850436228,0.0314707104279186,0.0357291233901122,0.0344827586206897,0.0211882010801828,0.0236809306190278,0.0454923140839219,0.0285625259659327,0.0573327793934358,"15369E8E"
"28","ebird22",0.0120298672566372,0.0131360619469027,0.0128595132743363,0.0142422566371681,0.0116150442477876,0.017146017699115,0.0124446902654867,0.0152101769911504,0.0117533185840708,0.0113384955752212,0.0136891592920354,0.0136891592920354,0.0121681415929204,0.013412610619469,0.00829646017699115,0.00995575221238938,0.0135508849557522,0.0120298672566372,0.0186670353982301,0.0222621681415929,0.0313882743362832,0.0341537610619469,0.0472898230088496,0.0479811946902655,0.0454922566371681,0.037195796460177,0.0344303097345133,0.0251659292035398,0.0259955752212389,0.0204646017699115,0.0160398230088496,0.0181139380530973,0.0159015486725664,0.0188053097345133,0.0143805309734513,0.0224004424778761,0.0183904867256637,0.0190818584070796,0.0221238938053097,0.0257190265486726,0.0176991150442478,0.0183904867256637,0.0257190265486726,0.0197732300884956,0.0123064159292035,0.0123064159292035,0.0127212389380531,0.00760508849557522,0.00428650442477876,0.0217090707964602,0.0121681415929204,0.025304203539823,"154BCCAE"
"29","ebird22",0.0781744238590149,0.0623587889742431,0.0460912788070493,0.0912788070492544,0.052417532760958,0.0659737912336195,0.0474469046543154,0.0415725259828287,0.043380027112517,0.044283777677361,0.0122006326253954,0.0203343877089923,0.00903750564844103,0.00587437867148667,0.00497062810664257,0.00994125621328513,0.00587437867148667,0.00271125169453231,0.000903750564844103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135562584726615,0,0,0.000451875282422052,0.00497062810664257,0.0248531405332128,0.0216900135562585,0.026660641662901,0.0194306371441482,0.0131043831902395,0.0207862629914144,0.017171260732038,0.0284681427925892,0.0144600090375056,0.0510619069136918,0.0320831450519657,0.078626299141437,"15EE0D36"
"30","ebird22",0.00239316239316239,0.000683760683760684,0.00205128205128205,0.000341880341880342,0.00376068376068376,0.00273504273504274,0.00444444444444444,0.00376068376068376,0.0041025641025641,0.00273504273504274,0.00341880341880342,0.0184615384615385,0.0160683760683761,0.0201709401709402,0.0136752136752137,0.0201709401709402,0.0427350427350427,0.0430769230769231,0.0454700854700855,0.0690598290598291,0.0909401709401709,0.0974358974358974,0.0861538461538462,0.0618803418803419,0.0502564102564103,0.0328205128205128,0.0297435897435897,0.0184615384615385,0.0266666666666667,0.0188034188034188,0.0239316239316239,0.0153846153846154,0.011965811965812,0.00854700854700855,0.00683760683760684,0.0109401709401709,0.012991452991453,0.0109401709401709,0.00957264957264957,0.0126495726495727,0.00786324786324786,0.00512820512820513,0.00341880341880342,0.00205128205128205,0.00170940170940171,0.00273504273504274,0.00205128205128205,0.00170940170940171,0.000683760683760684,0.00923076923076923,0.00273504273504274,0.00444444444444444,"171E91FF"
